Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0164008.1	endoplasmic reticulum oxidoreductin-1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863995455796078	1.50825671012776	1.40558057435355	NA
Niben261Chr01g0165010.1	CASP-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0170002.1	Ras-related protein RABB1c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587311990796923	NA	NA
Niben261Chr01g0204001.1	transcription elongation factor B polypeptide 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0209004.1	protein STRICTOSIDINE SYNTHASE-LIKE 10-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0210001.1	Glutathione transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0210011.1	Glutathione s-transferase"	-0.811764473192567	-0.599774484361152	-0.723202259905069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0211007.1	Ubiquitin carboxyl-terminal hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0213005.1	Bystin"	NA	NA	NA	-0.588442006249689	NA	-0.697201342717618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0216003.1	CASP-like protein"	-1.02986667973016	NA	-0.693695516869074	-0.839423210243587	-0.596472540593048	-0.841419468976451	0.695487689631747	1.00802644583381	0.70707752033717	NA	NA	NA	2.70677225697534	2.25375008472538	2.27890036477124	0.620412969799628
Niben261Chr01g0217009.1	polyadenylate-binding protein-interacting protein 8-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.725748878796399	NA	NA	NA
Niben261Chr01g0233005.1	ubiquitin carboxyl-terminal hydrolase 15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0239005.1	persulfide dioxygenase ETHE1 homolog. mitochondrial-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0245002.1	Peptide-methionine (R)-S-oxide reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785722525258342
Niben261Chr01g0247015.1	Mitogen-activated protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.704636399393376	NA	NA	NA
Niben261Chr01g0249003.1	Alpha.alpha-trehalose-phosphate synthase (UDP-forming)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0249009.1	protein FLX-like 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0252006.1	protein VTE6. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0257001.1	Chr3:4983386-4985666 FORWARD LENGTH=476"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0269006.1	multiprotein-bridging factor 1b-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0269007.1	Chr1:29628688-29630510 REVERSE LENGTH=480"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0269011.1	Tubby-like F-box protein 7"	NA	-0.658671053179949	NA	NA	-0.595762292608113	-0.6998287645313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0277003.1	Hexosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0280001.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0287015.1	Sodium/calcium exchanger family protein"	-1.04820658014226	NA	-0.762346171933328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0296005.1	26S proteasome non-ATPase regulatory subunit 5"	NA	NA	NA	NA	-0.605703494636425	-0.681224844566799	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.830244102877278
Niben261Chr01g0304001.1	PPM-type phosphatase domain-containing protein"	-1.35985891340098	-1.38161503445167	NA	NA	-1.10953442280693	-1.0674952425948	NA	NA	NA	NA	NA	NA	NA	0.615747218372526	NA	NA
Niben261Chr01g0307011.1	3-hydroxybutyryl-CoA dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0312004.1	beta-glucuronosyltransferase GlcAT14B-like"	NA	NA	NA	NA	NA	NA	0.604543023734013	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0318001.1	Chr1:19764567-19766870 REVERSE LENGTH=540"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0318007.1	Cytochrome c oxidase copper chaperone"	NA	NA	NA	-0.688897531515067	NA	-0.698515872770002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0325014.1	MLO-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0326005.1	Nuclear/nucleolar GTPase 2"	NA	NA	NA	-0.6239908805813	NA	-0.748745961720237	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8210459814703
Niben261Chr01g0326015.1	TFIIIC_sub6 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0348004.1	transmembrane protein 184C-like"	NA	NA	NA	1.44568615457904	1.15816117673177	1.56851406322673	2.04505102454014	1.4063189483387	1.60208122104806	1.54732922038649	1.99327494082216	1.87277296557336	1.80263280536292	2.15501265527832	2.09645000276804	-0.926187776171175
Niben261Chr01g0349011.1	Arf-GAP domain-containing protein"	NA	NA	NA	NA	NA	-0.591814546233513	NA	NA	NA	NA	-0.618695377941483	NA	NA	NA	NA	NA
Niben261Chr01g0352003.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67300542966209	NA	NA	-1.13631849004345
Niben261Chr01g0354004.1	Vesicle-associated protein 4-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0358006.1	Adenine nucleotide alpha hydrolases-likesuperfamily protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0368002.1	Receptor-like serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0390006.1	Histone H2A"	NA	NA	NA	0.623427761227582	0.602116615242931	0.689417072975089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0391006.1	21.7 kDa class VI heat shock protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0393017.1	Autophagy-related protein 18f"	NA	-1.01090607832106	NA	NA	-0.712541999642988	-0.624990553053144	NA	NA	NA	NA	NA	NA	NA	0.847005224107007	0.602341009051695	NA
Niben261Chr01g0395003.1	Polycomb group protein FIE2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0401023.1	glucose-6-phosphate/phosphate translocator 1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0406024.1	Embryo defective 3006. putative isoform 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0407003.1	Ubiquitin thioesterase OTU1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0411002.1	SM-ATX domain-containing protein"	-1.28792823404817	-1.06844109881327	-1.16926869382141	NA	-0.810993496756589	NA	-1.01231845271481	NA	-0.774376631722002	-0.847324345859335	-1.39240878074486	-1.26978380309622	-1.23849226929349	-0.732782938148942	-0.883617576135159	NA
Niben261Chr01g0412004.1	Polyadenylate-binding protein RBP45"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0413014.1	Purple acid phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.593636848447301
Niben261Chr01g0416007.1	Pollen ole e 1 allergen and extensin family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0418017.1	Cytosolic carboxypeptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0419004.1	Chr4:13548813-13550644 REVERSE LENGTH=343"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0420001.1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.585848434352345	NA	NA	NA	NA
Niben261Chr01g0425008.1	GDSL esterase/lipase At5g55050-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957613400933016	0.783018262395804	0.978327143777276
Niben261Chr01g0426001.1	Rab3 GTPase-activating protein catalytic subunit"	NA	-0.620924081219013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0430007.1	Dihydrolipoyllysine-residue succinyltransferase"	-1.10786685045633	-1.2014712592316	-1.08086959559583	-0.934144446101464	-0.972046216510155	-0.93810171277461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0434010.1	Adenylyltransferase and sulfurtransferase MOCS3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0438004.1	Small ubiquitin-related modifier"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0442013.1	GrpE protein homolog"	NA	NA	NA	-0.683556756773632	NA	-0.685409863024479	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.620471086805851
Niben261Chr01g0443001.1	65-kDa microtubule-associated protein 1-like"	NA	NA	NA	NA	NA	NA	1.09992530390131	0.996077216191725	0.646270638734474	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0443009.1	protein HOMOLOG OF MAMMALIAN LYST-INTERACTING PROTEIN 5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06798748423825	0.975852083701927	NA
Niben261Chr01g0446009.1	syntaxin-51-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0447008.1	fimbrin-1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0454002.1	C2 domain-containing protein"	NA	NA	NA	0.650325165695653	NA	0.711576329367882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0461001.1	Serine O-acetyltransferase"	NA	NA	NA	-0.930574156450407	NA	-0.804948871844625	NA	1.03166884670337	0.86358683908266	0.784790724276805	1.06658134110216	0.808097771010553	0.700836571559502	NA	0.727051582446458	1.82575320292251
Niben261Chr01g0463007.1	mitochondrial import inner membrane translocase subunit TIM50-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0468006.1	tRNA (Guanine-N(1)-)-methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0473001.1	Nudix hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0479010.1	Poly(A)-specific ribonuclease parn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0481003.1	transmembrane emp24 domain-containing protein p24beta2-like"	-0.636527840446527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0481017.1	RPM1-interacting protein 4-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0482003.1	WEB family protein At5g55860-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0488018.1	PPM-type phosphatase domain-containing protein"	NA	-0.618422077438265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0490009.1	NRC2a"	-0.822571915230569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.820614039582339
Niben261Chr01g0494001.1	ABC transporter domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0495002.1	Chr3:5907616-5908695 FORWARD LENGTH=91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0497004.1	Vesicle transport protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0499005.1	Annexin"	-0.730568904702454	-0.732633386861409	-0.698644864733887	-0.774642036193994	-0.735560805832955	-0.889703696393287	NA	NA	NA	NA	NA	NA	NA	0.762329663439858	NA	NA
Niben261Chr01g0508001.1	Enhancer of mrna-decapping protein 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0510008.1	THO complex subunit 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0510012.1	Proteasome activator subunit 4"	NA	-0.670075767442001	NA	NA	-0.683058690357121	-0.808222216371685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0512006.1	Ubiquitin-conjugating enzyme E2 28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0522002.1	WRKY DNA-binding protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0524008.1	COP9 signalosome complex subunit 6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
