Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g1077021.1	MAR-binding filament-like protein 1-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.890651665722435
Niben261Chr01g1092018.1	transcription factor DIVARICATA-like"	NA	1.05136712454348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1145010.1	Adenine phosphoribosyltransferase"	NA	NA	NA	NA	NA	NA	NA	1.74879752857471	NA	NA	NA	NA	NA	-1.50884422398555	NA	0.803671312421335
Niben261Chr01g1211002.1	2-hydroxyacid dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783421295126249	NA	NA
Niben261Chr01g1224022.1	SPX and EXS domain-containing protein 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1324001.1	Xyloglucan endotransglucosylase/hydrolase"	NA	NA	NA	NA	NA	NA	1.5065307815167	NA	NA	NA	NA	NA	NA	-1.41275808041398	NA	NA
Niben261Chr01g1544009.1	Sec-independent protein translocase protein tata. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826917169678515
Niben261Chr01g1663010.1	D-fructose-1.6-bisphosphate 1-phosphohydrolase"	NA	NA	NA	NA	NA	NA	2.40075963292219	NA	NA	NA	1.35740976703843	0.927222124756317	NA	NA	NA	NA
Niben261Chr01g1839004.1	Histone acetyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585124046420276	NA	NA	NA	NA	1.32371173502309
Niben261Chr02g0059002.1	Zinc finger a20 and an1 domain-containing stress-associated protein 5"	NA	-1.0770063882307	NA	NA	-0.738135288370432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0343004.1	DNA-directed RNA polymerase subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798940746189937	NA	NA	NA	NA	NA
Niben261Chr02g0343012.1	protein TSS isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0477005.1	F-box-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.950841661749538
Niben261Chr02g0580006.1	Chr1:29908271-29909175 REVERSE LENGTH=275"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0638007.1	Disease resistance protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0713001.1	glutamate--glyoxylate aminotransferase 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1224001.1	PGR5-LIKE A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0021008.1	Glutaredoxin domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17952474105852	NA	-0.856968684378093	NA	NA	0.590277861216548
Niben261Chr03g0069012.1	Aquaporin PIP1-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.779255602005738	NA	NA
Niben261Chr03g0117024.1	peptidyl-tRNA hydrolase ICT1. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0133006.1	TLDc domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647576816405672	NA	NA	NA	NA	0.848947438272455
Niben261Chr03g0167016.1	Expansin"	NA	NA	NA	1.59107096524916	1.22897738668646	1.99545525728355	1.0166751596117	NA	NA	NA	0.630888980569488	NA	-0.700463495471907	NA	NA	NA
Niben261Chr03g0285001.1	Malate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0358012.1	AT-hook motif nuclear-localized protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0465009.1	Glycerol-3-phosphate acyltransferase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0705010.1	Peroxidase"	NA	NA	NA	NA	NA	NA	NA	2.54679860439157	NA	NA	1.11528906106573	0.850665065777211	NA	NA	NA	-1.26629616771925
Niben261Chr03g1024001.1	Nac domain-containing protein 83"	-0.667511403272866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1073016.1	protein disulfide-isomerase LQY1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	1.27755647339409	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1126007.1	Inner membrane protein ppf-1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1337001.1	Nucleobase-ascorbate transporter 12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1443009.1	early endosome antigen 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772172124954804	NA	NA
Niben261Chr03g1468007.1	guanine nucleotide-binding protein alpha-1 subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1476005.1	Cytokinin dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.874364821523114	NA	NA	NA	NA	NA
Niben261Chr03g1515001.1	protein indeterminate-domain 7-like"	NA	NA	NA	NA	0.954526288547009	1.22969379073583	NA	NA	NA	NA	NA	NA	-0.750033332945948	NA	-0.616606804783612	NA
Niben261Chr03g1525001.1	Glycine cleavage system P protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1571003.1	Protein unc-13 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.949691509441078	NA	NA	-0.644598162514442	-0.61451006579872	NA
Niben261Chr03g1692007.1	Cofac_haem_bdg domain-containing protein"	NA	NA	NA	NA	NA	-0.949618803466936	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77560568568201
Niben261Chr03g1720005.1	50S ribosomal subunit assembly factor BipA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.672134743732808	NA	NA	NA
Niben261Chr03g1826003.1	GATA-N domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62962797799921	NA	1.92900899156131
Niben261Chr04g0116005.1	HIT domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0246010.1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.97914175728251	NA	NA	NA	NA	NA
Niben261Chr04g0652007.1	kinase D-interacting substrate of 220 kDa-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.617745905123187	NA	NA	NA
Niben261Chr04g0839006.1	acetate/butyrate--CoA ligase AAE7. peroxisomal-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.638461823546476	-0.667991717681088	-0.702660286175237	NA
Niben261Chr04g0907008.1	Sodium/pyruvate cotransporter BASS2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588643863516746
Niben261Chr04g1115024.1	33 kDa ribonucleoprotein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.590089866640383
Niben261Chr04g1121015.1	RRM domain-containing protein"	NA	-0.973126794023627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1207011.1	Chr2:14066479-14067314 FORWARD LENGTH=166"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.662956307739627	NA	NA	NA	NA	0.96973668651178
Niben261Chr04g1487011.1	zinc finger protein CONSTANS-LIKE 16-like"	NA	NA	NA	NA	NA	NA	NA	0.836649409375217	NA	NA	NA	NA	NA	0.753994849420928	NA	NA
Niben261Chr04g1687005.1	ADP.ATP carrier protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.86657599567493	NA	NA
Niben261Chr04g1771011.1	protein NRT1/ PTR FAMILY 6.4-like"	NA	NA	NA	1.19619681998415	1.02043125141442	1.09555916706019	2.22507451093746	NA	NA	NA	0.932168085012328	NA	-1.86591588093693	-1.94278815366324	-1.85307037170502	1.40182509989795
Niben261Chr05g0099004.1	DUF4057 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0246004.1	O-Glycosyl hydrolases family 17 protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.800834703969903	NA	0.777390139143	NA	NA	NA
Niben261Chr05g0756009.1	RING-type E3 ubiquitin transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847486050212171	NA	NA	NA	NA	NA
Niben261Chr05g0759010.1	Ribose-5-phosphate isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.817336247673255	-0.887540955704843	NA
Niben261Chr05g1012003.1	GDP-L-galactose phosphorylase 1-like"	NA	NA	NA	NA	NA	NA	1.18089299620079	NA	NA	NA	0.732662999981897	NA	NA	NA	NA	NA
Niben261Chr05g1038017.1	Pentatricopeptide repeat-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11115224207963
Niben261Chr05g1202014.1	Transporter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1288014.1	Ubiquinol oxidase"	NA	1.01133368982009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1357006.1	lysophospholipid acyltransferase 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0052021.1	auxin-responsive protein SAUR21-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0080002.1	DELLA protein GAI-like"	NA	NA	NA	1.35410558686976	0.972103743721193	1.50929901334725	NA	NA	NA	NA	0.898857643924899	NA	NA	NA	NA	NA
Niben261Chr06g0170006.1	zinc finger CCCH domain-containing protein ZFN-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.770853726011813	NA	NA	NA
Niben261Chr06g0213001.1	Kinesin-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0288001.1	Glycine-rich RNA-binding protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0335003.1	Ethylene receptor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.29534213948297	-0.902104182398724	NA	NA	NA	NA
Niben261Chr06g0371010.1	Arf gtpase-activating protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.629507443100186	NA	NA	NA	NA	NA
Niben261Chr06g0422004.1	Nucleoside diphosphate kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996891078460359
Niben261Chr06g0543011.1	transcription factor MYB1R1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0586002.1	Pre-neck appendage protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01914248903061	-0.795179034057158	NA
Niben261Chr06g0608005.1	alpha/beta hydrolase domain-containing protein 17C-like"	NA	0.895277996053874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0611001.1	Pectate lyase"	NA	NA	NA	NA	1.32504233994793	1.42187368745793	NA	NA	NA	NA	1.81675493326401	NA	NA	-0.760576027129768	NA	NA
Niben261Chr06g0715002.1	UP-9A"	NA	NA	NA	NA	NA	NA	1.91682993578977	NA	NA	NA	0.852032276129294	NA	1.38559617244394	NA	NA	0.916499147198694
Niben261Chr06g0715005.1	UP-9A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0757003.1	RING-type E3 ubiquitin transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0786033.1	S-adenosyl-L-methionine-dependentmethyltransferases superfamily protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.949561407549276
Niben261Chr06g0919005.1	Glycerol-3-phosphate transporter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.702465221906864	NA	NA	0.871519729217378	NA	NA
Niben261Chr06g1072001.1	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1132012.1	calcium sensing receptor. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769055357850365	NA	-0.884182671359697	NA	NA	NA
Niben261Chr06g1139009.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	1.40883447975687	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1431001.1	APO protein 2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736608867321509
Niben261Chr06g1450020.1	protein TSS isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1451010.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601497377726356	NA	NA	NA	NA	0.813058823010328
Niben261Chr07g0009017.1	Transketolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0151002.1	PPM-type phosphatase domain-containing protein"	NA	-0.619009869093241	NA	NA	NA	NA	NA	NA	NA	NA	-0.913486081372689	NA	NA	NA	NA	NA
Niben261Chr07g0339003.1	3-methyl-2-oxobutanoate hydroxymethyltransferase"	NA	1.05357310875329	NA	0.887446629497374	0.949635858778409	0.945358885882636	1.1203808650057	NA	NA	NA	NA	NA	NA	-0.784061316395693	NA	NA
Niben261Chr07g0553020.1	Remorin_C domain-containing protein"	NA	NA	NA	NA	NA	NA	1.54136056414588	NA	NA	NA	NA	NA	NA	-0.807341333977455	NA	NA
Niben261Chr07g0996013.1	Chloride channel protein"	NA	0.764608837069065	NA	1.1977125753412	1.0203385092089	1.54381571411443	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13104305668168
Niben261Chr07g1133016.1	Chr5:5289659-5290150 REVERSE LENGTH=163"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1360002.1	cell number regulator 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1375004.1	Crib domain-containing protein ric10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1401010.1	Protein reveille 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.36954118019162	NA	NA	NA
Niben261Chr07g1421012.1	Protein GAST1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1469004.1	diphthine methyltransferase homolog"	NA	-0.815874597789725	-0.972930571593873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1484002.1	Calcium homeostasis regulator CHoR1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1503026.1	Protein LOW PHOTOSYNTHETIC EFFICIENCY 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1512015.1	30S ribosomal protein S21. chloroplastic"	NA	0.825197522356404	NA	NA	0.642652642411024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0032008.1	phospholipid:diacylglycerol acyltransferase 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0060006.1	Protein sawadee homeodomain-like 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0094004.1	zinc finger protein CONSTANS-LIKE 6-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0104025.1	Mitogen-activated protein kinase"	NA	NA	NA	NA	0.604575335718616	NA	NA	NA	NA	NA	0.846404056066271	NA	NA	NA	NA	NA
Niben261Chr08g0241004.1	transcription factor MYB1R1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0283028.1	BTB/POZ and TAZ domain-containing protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29664100373118	NA	NA	NA	NA	1.09439656867053
Niben261Chr08g0347010.1	Protein FAM214B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0362005.1	RNA polymerase sigma factor sigA-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.692395598528294	-0.791002076147914	NA
Niben261Chr08g0423005.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.857429403552891
Niben261Chr08g0587015.1	Expansin"	NA	NA	NA	1.51840267887206	1.37803122732944	1.7909893350637	2.23991346612005	NA	NA	NA	0.638640001796637	NA	NA	NA	NA	0.746173559458672
Niben261Chr08g0594001.1	Haloacid dehalogenase-like hydrolase superfamily protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0706004.1	Leucine-rich repeat structural protein ORF147"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36964410963647	NA	NA	-2.43247853451802	NA	NA
Niben261Chr08g1019005.1	50S ribosomal subunit assembly factor BipA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0051008.1	Glycosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31531029578304	NA	NA	NA	NA	1.4130285334287
Niben261Chr09g0441010.1	Phytochrome a-associated f-box protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.938498460186838	NA	NA	NA
Niben261Chr09g0474005.1	Polygalacturonase"	NA	0.794804507066889	NA	1.08130314196762	0.925478552990474	1.44605744264013	NA	NA	NA	NA	NA	NA	NA	-0.653905806212663	NA	NA
Niben261Chr09g0682007.1	RNA polymerase sigma factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76039406652544	NA	NA	NA
Niben261Chr09g0792021.1	cAMP-specific 3'.5'-cyclic phosphodiesterase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0833011.1	Protein reticulata-related 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0869005.1	Acetolactate synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0896004.1	ferric reduction oxidase 6-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0896022.1	Ferric reduction oxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969936404281485	NA	-1.17995796765676	-0.7867019179538	NA	NA
Niben261Chr09g0962001.1	PPM-type phosphatase domain-containing protein"	NA	0.96736380695365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0992012.1	J domain-containing protein"	0.937689184255883	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721238686863416	NA	NA	-0.782758958027366	NA	NA
Niben261Chr09g1041012.1	GDP-mannose-3'.5'-epimerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1041013.1	GDP-mannose-3'.5'-epimerase"	NA	NA	NA	NA	0.63571054289243	0.71462922219788	NA	NA	NA	NA	NA	NA	NA	-0.978678896030764	-0.766251498587636	NA
Niben261Chr09g1131014.1	ferric reduction oxidase 2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.590453046423717	NA	NA	NA	NA	NA
Niben261Chr10g0061009.1	Cmp-sialic acid transporter 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0150001.1	Gdp-mannose 3.5-epimerase 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735833226745653
Niben261Chr10g0203007.1	transcription activator GLK1-like"	NA	1.11815141705224	NA	NA	NA	NA	2.65621678337429	NA	NA	NA	1.66884016279614	NA	NA	-2.20844900683453	NA	-0.850671747969424
Niben261Chr10g0336004.1	rho GTPase-activating protein 5-like"	NA	0.980711515367266	NA	1.04221789138219	0.962974779580437	0.940156789045823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0399014.1	Tryptophan synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0417002.1	GDSL esterase/lipase At5g03980-like"	NA	0.786937715621303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0544011.1	Auxin response factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0546002.1	NADPH-dependent pterin aldehyde reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0587012.1	Protein reticulata-related 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.918777553394579
Niben261Chr10g0690005.1	B3 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1027001.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.684482422258685	0.618914338634443	NA	NA
Niben261Chr10g1073021.1	Isochorismate synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1147003.1	RING-type E3 ubiquitin transferase"	NA	NA	NA	NA	NA	NA	0.895254479917902	NA	NA	NA	NA	NA	0.63277100749676	NA	NA	NA
Niben261Chr10g1240001.1	transcription factor bHLH63-like"	NA	0.850924719986894	NA	NA	0.752249017777894	0.891051221644501	NA	0.741046956129219	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0008002.1	Chr5:22985432-22987977 REVERSE LENGTH=551"	NA	0.80405921296101	NA	NA	NA	NA	1.2027887536459	NA	NA	NA	NA	NA	NA	-0.661160685890447	NA	NA
Niben261Chr11g0027027.1	Arabinogalactan-protein"	NA	0.923085979824176	NA	NA	NA	NA	0.855904071773465	1.13893777921476	NA	NA	NA	NA	NA	-0.846101609722605	NA	NA
Niben261Chr11g0028002.1	transcription activator GLK1-like"	NA	NA	NA	NA	NA	NA	2.79731084048399	NA	NA	NA	1.56681440572594	NA	NA	-1.25623431244679	NA	-1.25018272710725
Niben261Chr11g0064002.1	Phosphoenolpyruvate carboxylase"	NA	NA	NA	0.944737443389763	0.647942999041903	1.23842847869382	NA	NA	NA	NA	1.06356983116279	1.39363896370828	0.872927240969829	0.867651678492016	NA	1.08274532677038
