Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr03g0282004.1	Protein trichome birefringence-like 13"	NA	NA	NA	0.656289000777516	NA	0.81775482021655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0557003.1	CCR4-NOT transcription complex subunit like"	NA	NA	0.628490083877246	NA	NA	NA	0.790450579977653	NA	NA	NA	0.602493044790173	NA	NA	-0.705601012999241	NA	NA
Niben261Chr03g0574012.1	Protein eceriferum 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0608002.1	Cyclin-dependent kinase f-4"	NA	0.584967364632236	NA	1.10110552349163	0.88500380336949	1.11598455812544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0761013.1	GDSL esterase/lipase CPRD49"	NA	NA	NA	NA	NA	0.780625392932531	NA	NA	NA	NA	NA	NA	NA	-0.773111224636247	NA	NA
Niben261Chr03g0907002.1	Endoglucanase"	NA	NA	NA	1.20461000576569	0.99995289584909	1.49285574651001	NA	NA	NA	NA	NA	NA	NA	-1.10363595220131	NA	NA
Niben261Chr03g1077014.1	Protein strictosidine synthase-like 3"	NA	NA	NA	NA	0.790126403005142	1.16289962445899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1145003.1	3-ketoacyl-CoA synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.781926837762938	NA	0.648717844466027	NA
Niben261Chr03g1316005.1	UDP-D-apiose/UDP-D-xylose synthase 2-like"	NA	NA	NA	1.39085605339701	1.06671723096469	1.58072884314776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1442007.1	Adenine phosphoribosyltransferase"	0.889051200642246	1.36075768444418	1.0584068597678	0.931320494916888	1.12694047342297	0.956809074953904	NA	NA	NA	NA	NA	NA	NA	-1.03095998563198	NA	NA
Niben261Chr03g1449006.1	protein WVD2-like 5 isoform X1"	NA	0.67479198052133	NA	NA	0.611092986229635	0.616685281080968	NA	NA	NA	NA	NA	NA	NA	-0.96031470812686	NA	NA
Niben261Chr03g1474012.1	Chr1:413619-414505 REVERSE LENGTH=226"	0.749059072462756	0.865801721847902	0.860650371986975	0.873469885391645	0.927505176925594	1.14319788163179	NA	NA	NA	NA	NA	NA	NA	-1.04720528581052	NA	-0.735659594771164
Niben261Chr03g1533003.1	Pollen-specific protein sf21"	NA	0.876210239065176	NA	1.76781889738864	1.39052675200507	2.05406541068186	NA	NA	NA	NA	NA	NA	NA	-0.628343231234135	NA	-0.586712103149498
Niben261Chr04g0051003.1	TPR_REGION domain-containing protein"	NA	0.868754947686574	NA	1.61097852202721	1.38356065641853	1.80034758909511	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.847743525732624
Niben261Chr04g0216021.1	mitochondrial dicarboxylate/tricarboxylate transporter DTC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633732186777728	NA	NA
Niben261Chr04g0235002.1	Aldehyde dehydrogenase"	0.822661375296655	1.01845698485587	0.896877399217109	1.36078726995945	1.22327667405062	1.59941011145902	NA	NA	NA	NA	NA	NA	NA	-0.804267983929435	NA	NA
Niben261Chr04g0247002.1	Non-specific serine/threonine protein kinase"	NA	0.976537655607843	0.673082901623664	1.79881176858752	1.55111268796932	1.95868719179144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0362001.1	Transmembrane 9 superfamily member"	NA	NA	NA	0.88349956392132	0.720280203792867	1.01760700979565	NA	NA	NA	NA	NA	NA	NA	-0.686768175185845	NA	NA
Niben261Chr04g0383001.1	CSC1-like protein ERD4"	NA	NA	NA	0.768571766253698	0.672630228771348	NA	-1.09615649725492	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0387001.1	Auxin response factor"	NA	0.8538779956825	0.628836973516898	1.22497966629136	1.0548502407368	1.41281269512711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0620007.1	non-specific lipid transfer protein GPI-anchored 1"	0.643541744126308	0.757121634879963	0.69943383080756	0.892405293801322	0.835897112392104	0.792191561777528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0672005.1	Pectate lyase"	NA	NA	NA	1.17080685821383	0.864612084034742	1.42587523216574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0732004.1	Protein trichome birefringence"	0.747721523107612	0.864754533079092	0.76399679491287	1.30668206832776	1.02294846646261	1.39515054944032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1097005.1	7-hydroxymethyl chlorophyll a reductase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1190014.1	Protein lnk2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1618008.1	Chr5:17639975-17642848 REVERSE LENGTH=836"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.595194685407239
Niben261Chr04g1620020.1	GDSL esterase/lipase"	0.920750542635963	1.06642529469729	0.990008008464505	0.901096951922681	0.977254724708254	0.988235388714146	2.02015390112334	NA	NA	NA	NA	NA	NA	-1.15890828469787	NA	NA
Niben261Chr04g1620026.1	Pectate lyase"	NA	0.897746121914943	NA	0.952345288808907	0.892331018317037	0.944573442848542	NA	NA	NA	NA	NA	NA	NA	-1.12712679781117	NA	NA
Niben261Chr05g0202005.1	Cellulose synthase"	NA	0.747389546960081	NA	1.40803760451834	1.1075265164267	1.75276618482721	NA	NA	NA	NA	NA	NA	NA	-0.73718962450332	NA	NA
Niben261Chr05g0571007.1	beta-glucosidase BoGH3B-like"	NA	1.01307971058973	0.699432240432668	1.10011645105311	1.0958857154402	1.08367600538838	NA	NA	NA	NA	NA	NA	NA	-0.786513107976803	NA	NA
Niben261Chr05g0571023.1	beta-glucosidase BoGH3B-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0584002.1	Carboxypeptidase"	NA	0.875567974368152	NA	1.58671539543241	1.32257101379077	1.68767525504451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0594001.1	pollen-specific leucine-rich repeat extensin-like protein 1"	NA	NA	NA	NA	NA	0.686325542989292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1151003.1	BOI-related E3 ubiquitin-protein ligase 1-like"	NA	NA	0.762748394470932	1.47848580717981	1.31771029771717	1.82936317847717	NA	NA	NA	NA	NA	NA	NA	0.90265353735392	NA	NA
Niben261Chr05g1185009.1	protein WVD2-like 5 isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.20549421442074	NA	NA
Niben261Chr05g1243004.1	Glyco_trans_2-like domain-containing protein"	NA	1.25630986171581	NA	2.78136691117256	2.27153678733256	3.48211203648419	1.46974453088591	NA	NA	NA	0.776115855572603	NA	NA	-1.05317191677867	NA	-0.589030757869662
Niben261Chr06g0169007.1	Methylenetetrahydrofolate reductase"	NA	NA	NA	NA	NA	0.962922155346094	NA	NA	NA	NA	NA	NA	NA	-0.741158265309686	NA	NA
Niben261Chr06g0170009.1	GDT1 family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.89189127147735
Niben261Chr06g0181014.1	ras-related protein Rab11D-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08962601244912	-1.0524582522473	-0.624556861649434
Niben261Chr06g0215018.1	O-fucosyltransferase family protein"	NA	NA	NA	0.596437367162843	NA	0.722688846062659	0.659396892980029	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0320006.1	GDSL esterase/lipase"	1.33328244762508	1.37687647787148	1.39966598567	NA	1.05782436034189	NA	NA	NA	NA	NA	NA	NA	NA	-2.15711519123447	-1.55112329914093	NA
Niben261Chr06g0366001.1	transcription factor PCL1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.671683407099767	NA	NA	NA
Niben261Chr06g0429012.1	Auxin-responsive protein"	NA	NA	NA	NA	NA	0.649452195815747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0437002.1	LEA_2 domain-containing protein"	NA	0.886315859998403	NA	2.07939668294623	1.69427160861406	2.44354065644294	NA	NA	NA	NA	NA	NA	NA	-0.978483627376348	NA	NA
Niben261Chr06g0536013.1	mannose-1-phosphate guanyltransferase alpha"	NA	NA	NA	NA	NA	0.825622520471473	1.0929370217358	NA	NA	NA	NA	NA	NA	-1.6131514614223	NA	NA
Niben261Chr06g0700018.1	WEB family protein At3g02930. chloroplastic-like"	NA	0.760862967175294	0.624006795568279	0.708672116528352	0.73516348506113	0.901284641641921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0831005.1	Remorin"	0.731771667062109	0.717125525748429	0.754593735627039	NA	NA	NA	0.934110988516764	NA	NA	NA	0.830545058998503	NA	NA	-0.586420831123429	NA	-0.682424332203392
Niben261Chr06g0955001.1	Cyclin"	NA	NA	NA	NA	0.717345491874594	1.32805679706909	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09574989412674
Niben261Chr06g1086004.1	cyclic dof factor 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1199018.1	Methyltransferase"	NA	NA	NA	NA	0.681764602676943	1.06897219592696	NA	NA	NA	NA	NA	NA	NA	-0.798511485592032	NA	NA
Niben261Chr06g1240002.1	Photosynthetic ndh subunit of subcomplex b 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1327006.1	Chr1:29653068-29654819 REVERSE LENGTH=468"	NA	NA	NA	0.815510373740299	0.785159588421335	1.10206566286966	NA	NA	NA	NA	NA	NA	NA	-0.90730710107199	NA	NA
Niben261Chr06g1413008.1	Ensconsin like"	NA	NA	NA	0.681860989077266	NA	0.740411819421872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0042008.1	2-hydroxyisoflavanone dehydratase"	NA	0.897835927295102	NA	1.02474490503269	0.959657082679876	1.00106238346849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0613005.1	Formamidase"	NA	0.636552387085122	NA	NA	0.753781986723356	0.979504646936162	NA	NA	NA	NA	-0.627107611354284	NA	NA	NA	NA	NA
Niben261Chr07g0647001.1	Chr3:18440192-18441655 REVERSE LENGTH=261"	NA	0.629292261715422	NA	1.14639797973805	0.919667107424178	1.44301335643566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0709007.1	Chr4:7674431-7675275 REVERSE LENGTH=176"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.630745204998006	NA	NA
Niben261Chr07g0831006.1	Protein pin-likes 1"	NA	0.983835568272329	1.16448086595444	1.28412127351307	1.23323410051233	1.55718134494553	2.57093842890245	NA	1.468533550332	NA	1.35507082871487	NA	NA	NA	NA	-1.86913755872701
Niben261Chr07g0879021.1	Delta(24)-sterol reductase"	0.622585692552257	NA	NA	NA	NA	0.690059827029481	NA	NA	NA	NA	NA	NA	NA	-0.99128986989005	NA	NA
Niben261Chr07g1095013.1	Tubby-like F-box protein 2"	NA	0.720398357680467	0.597732844982261	NA	0.599768313865777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.638988674876152
Niben261Chr07g1247002.1	protein REDUCED WALL ACETYLATION 3-like isoform X2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1250007.1	Two-component response regulator orr10"	NA	1.16720573821815	NA	1.0900114605905	1.16857745917598	1.19102405795306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1255001.1	Fe2OG dioxygenase domain-containing protein"	NA	0.927108071375481	NA	1.94309798307666	1.59460127253899	2.50538341383406	2.95155964145095	NA	1.83577387134559	NA	1.15381324778569	NA	NA	-1.0370627060778	NA	NA
Niben261Chr07g1395012.1	Calcium permeable stress-gated cation channel 1"	0.661473453399785	0.888745974039898	0.788985153682714	0.903509010830372	0.891111149066195	0.965005423806989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1419001.1	Hexosyltransferase"	NA	NA	NA	NA	NA	1.18266114649915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1453012.1	Cystathionine gamma-synthase 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1466013.1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase"	NA	NA	NA	1.06957257987502	0.785522037926633	1.15004983087559	NA	NA	NA	NA	NA	-1.12115172448214	-1.34174411093215	-1.2297004436972	-1.22796968440596	-0.947708204622599
Niben261Chr08g0008011.1	O-fucosyltransferase family protein"	NA	NA	NA	1.39530531941967	1.08278749558942	1.69017123981772	NA	NA	NA	NA	NA	NA	NA	-0.855966172993975	NA	NA
Niben261Chr08g0015002.1	Pectinesterase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646926206532905	NA	NA	-0.851484178786634
Niben261Chr08g0050011.1	IAA-amino acid hydrolase ILR1-like"	NA	1.28672184850283	NA	2.45019758137622	2.04759922094256	2.57566728250616	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.608214766729574
Niben261Chr08g0072014.1	Protein CDI"	NA	NA	NA	1.40350366843325	1.02127252715988	1.78101242750866	NA	NA	NA	NA	NA	NA	NA	-1.34300828025942	NA	-0.59244908413125
Niben261Chr08g0093001.1	Protein aspartic protease in guard cell 1"	NA	0.892075184150816	NA	1.57898658741973	1.3011030554955	1.81572646487358	1.1429759198381	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0126003.1	CRAL-TRIO domain-containing protein YKL091C"	NA	0.717415338726513	0.597756891053757	NA	0.606574808993134	NA	NA	NA	NA	NA	NA	NA	NA	-1.70545891746754	NA	NA
Niben261Chr08g0208004.1	O-fucosyltransferase family protein"	NA	NA	NA	NA	NA	0.910424826235131	NA	NA	NA	NA	NA	NA	-0.664135798433171	-1.04095732285445	-0.867270365817454	NA
Niben261Chr08g0236003.1	mannose-1-phosphate guanyltransferase alpha"	NA	NA	NA	1.2639398333048	1.00385047334719	1.54067726178699	NA	NA	NA	NA	NA	NA	-0.729713392407756	-1.25488390698188	-1.04386870256377	NA
Niben261Chr08g0330001.1	protein SHOOT GRAVITROPISM 5-like"	NA	0.96868941582904	NA	1.60498515098764	1.39526037046014	1.6920463895229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0367020.1	WEB family protein At3g02930. chloroplastic-like"	NA	0.894508818676169	0.691556950751214	1.22491646098897	1.07900273073992	1.45938765985722	NA	NA	NA	NA	NA	NA	NA	-0.706674315106722	NA	NA
Niben261Chr08g0400014.1	Major facilitator superfamily domain-containing protein 5"	NA	NA	NA	1.20057127253362	0.946969845134721	1.41921792798961	NA	NA	NA	NA	-0.61576167720326	NA	NA	-1.07255362556434	NA	NA
Niben261Chr08g0495010.1	Bag family molecular chaperone regulator 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.612246476047462
Niben261Chr08g0558009.1	Cyclin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1071005.1	early nodulin-like protein 2"	NA	0.907030666179784	NA	0.601987628037227	0.792070225567682	0.60612853546148	NA	NA	NA	NA	NA	NA	1.16120493210316	0.659271327843787	NA	-0.6513683682887
Niben261Chr08g1084012.1	Malate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0005015.1	Chitinase-like protein 1"	NA	NA	NA	0.653671605559966	NA	0.806742830083876	1.00345667334394	NA	0.616786027565529	NA	NA	NA	NA	NA	NA	-0.699261256790368
Niben261Chr09g0049007.1	Xyloglucan endotransglucosylase/hydrolase"	1.37413864989385	0.803778392679766	1.07696883595195	NA	NA	0.829427389961737	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.70769934078807
Niben261Chr09g0677002.1	Chr5:22889382-22891439 FORWARD LENGTH=420"	NA	NA	NA	NA	NA	0.587049862935559	1.16398488558883	NA	NA	NA	NA	NA	NA	-1.33592405952975	-1.02036989022705	-0.743405004029629
Niben261Chr09g0983002.1	Xyloglucan endotransglucosylase/hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.923381202882412	NA	NA	-0.59165042426968
Niben261Chr09g1066003.1	Peptidase A1 domain-containing protein"	NA	0.629231943104531	NA	NA	NA	0.656207322247214	1.08111118743916	NA	NA	NA	NA	NA	NA	-1.25799427474975	NA	NA
Niben261Chr09g1226009.1	DUF89 domain-containing protein"	NA	NA	NA	NA	NA	0.589299634418432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1274005.1	Cinnamyl alcohol dehydrogenase"	NA	NA	NA	1.36757126610006	1.0552373412912	1.6957424667308	NA	NA	NA	NA	NA	NA	NA	-0.657310153328823	NA	NA
Niben261Chr09g1354027.1	Proline-rich protein 4"	1.12644018555071	1.49169865541022	1.38256986886812	1.13530511257287	1.37268729044777	1.34832135044319	1.64741489546458	1.47447069603615	1.29808021157498	1.04151167075747	0.667218620532806	NA	NA	-1.2536712950906	NA	NA
Niben261Chr09g1355014.1	Pollen Ole e 1 allergen and extensin family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44024992266845	NA	NA
Niben261Chr09g1367003.1	Protein trichome birefringence-like 13"	NA	NA	NA	0.752958282540058	0.627738452687592	0.952935070661154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0031003.1	UDP-glucuronate 4-epimerase 6-like"	NA	0.824565912054149	NA	1.46417502947471	1.192486689816	1.68101655192249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0035020.1	Xyloglucan endotransglucosylase/hydrolase"	1.22508301897898	0.867619244575651	NA	NA	NA	0.972664044299969	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53543227131136
Niben261Chr10g0060001.1	Chitinase-like protein 1"	NA	NA	NA	0.588408568810001	NA	0.766500497716126	0.952740810870969	NA	NA	NA	NA	NA	NA	-0.658973149458802	NA	-0.624103165328655
Niben261Chr10g0105005.1	Cyclin"	0.678066494922887	0.700042637519419	0.681614839684747	1.11685121665257	0.980880741140108	1.26247147678656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0283017.1	Unknown protein"	1.00216588724588	1.42224254950723	1.14797379021658	1.77472328027557	1.51667672346681	2.24664091731645	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42328141206488
Niben261Chr10g0285001.1	Glycos_transf_1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0343001.1	Peptidase A1 domain-containing protein"	0.821290640460766	1.08369760418851	0.927699926455897	1.24974827727595	1.20235002326277	1.53181462008709	NA	NA	NA	NA	NA	NA	NA	-1.17546600192933	NA	NA
Niben261Chr10g0382001.1	phototropin-2-like"	NA	0.806130875299969	0.609275162094054	1.87701505922644	1.44947177770419	2.20336172954149	1.00673196756991	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0446020.1	Proline-rich receptor-like protein kinase perk12"	NA	0.890001728656202	NA	1.86479340407465	1.57944409796066	2.05542681339423	NA	NA	NA	NA	NA	NA	-0.949837348930094	-1.38190151924414	-1.20703229688347	NA
Niben261Chr10g0462006.1	Proline-rich protein 4"	1.25725119972805	1.4710762321323	1.47977489923251	1.07687297273055	1.33927282275729	1.32192810913399	1.7290266640931	1.76183599788381	1.50058410530211	1.17567756099166	0.957738780396492	NA	NA	-1.26915721519977	NA	-0.682770333494937
Niben261Chr10g0635002.1	Cyclin"	NA	0.827955712519737	NA	1.74642022492768	1.34980443431071	2.298612159402	NA	NA	-0.80587517535999	NA	NA	NA	NA	-1.41937953331303	-0.977900130927258	NA
Niben261Chr10g1138004.1	Histone H2B"	NA	0.634258758510833	NA	0.771812635834199	0.739273701628064	0.992021232394769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0194007.1	GDSL esterase/lipase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8962412655388	-1.73015779632292	-0.920272452897545
Niben261Chr11g0258005.1	Threonine synthase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0641019.1	Endoglucanase"	NA	0.608161653804194	0.61534957294474	0.966745796773387	0.797761770410931	1.18895621388328	1.13071156844538	NA	NA	NA	NA	NA	NA	-1.49914984113299	NA	NA
Niben261Chr11g0687006.1	L-ascorbate oxidase-like protein"	NA	NA	NA	NA	NA	1.32323142698657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0720002.1	3-hydroxy-3-methylglutaryl coenzyme A reductase"	NA	0.698299254958618	NA	0.641579715524674	0.688199898350907	0.741759481884702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0974011.1	Cellulose synthase"	NA	0.643128960898688	NA	2.04600021988428	1.55522585698994	2.45806507122119	NA	NA	NA	NA	NA	NA	-0.738127007201837	-0.741227968216303	NA	-0.977281191285168
Niben261Chr11g1056003.1	Methyltransferase"	NA	NA	NA	0.890546799003018	0.759735931584145	1.06624879414078	NA	NA	NA	NA	NA	NA	NA	-0.849598027959349	NA	NA
