Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr04g1687005.1	ADP.ATP carrier protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.86657599567493	NA	NA
Niben261Chr04g1748008.1	protein TSS isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.861463420173944	NA	NA	-0.684030683186965
Niben261Chr04g1771011.1	protein NRT1/ PTR FAMILY 6.4-like"	NA	NA	NA	1.19619681998415	1.02043125141442	1.09555916706019	2.22507451093746	NA	NA	NA	0.932168085012328	NA	-1.86591588093693	-1.94278815366324	-1.85307037170502	1.40182509989795
Niben261Chr05g0249010.1	Nitrate reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25519776535982	NA	-1.52919476503998	-0.882834908764727	-1.35622544299846	NA
Niben261Chr05g0289005.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.7836638080304	NA	NA
Niben261Chr05g1338011.1	Light harvesting 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0028003.1	Tonoplast dicarboxylate transporter"	NA	NA	NA	NA	NA	NA	2.80115349603442	NA	NA	NA	1.45537121420237	NA	NA	NA	NA	NA
Niben261Chr06g0080002.1	DELLA protein GAI-like"	NA	NA	NA	1.35410558686976	0.972103743721193	1.50929901334725	NA	NA	NA	NA	0.898857643924899	NA	NA	NA	NA	NA
Niben261Chr06g0499001.1	GTP diphosphokinase"	-0.741202605326005	-0.596199464260457	NA	NA	NA	NA	NA	NA	NA	NA	-0.85916938457022	-0.685066244037226	-0.650949696245224	NA	NA	NA
Niben261Chr06g0543011.1	transcription factor MYB1R1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g0553001.1	Zinc finger protein"	NA	NA	NA	NA	0.804159682376782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22053034275386
Niben261Chr06g0715002.1	UP-9A"	NA	NA	NA	NA	NA	NA	1.91682993578977	NA	NA	NA	0.852032276129294	NA	1.38559617244394	NA	NA	0.916499147198694
Niben261Chr06g1217003.1	Filament-like plant protein 4"	NA	0.681472176574943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.616078076365669	NA	NA	NA
Niben261Chr06g1377003.1	H(+)-exporting diphosphatase"	NA	NA	NA	NA	NA	NA	1.07464431346737	NA	NA	NA	NA	NA	NA	-0.765101978996872	NA	NA
Niben261Chr06g1450020.1	protein TSS isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0339003.1	3-methyl-2-oxobutanoate hydroxymethyltransferase"	NA	1.05357310875329	NA	0.887446629497374	0.949635858778409	0.945358885882636	1.1203808650057	NA	NA	NA	NA	NA	NA	-0.784061316395693	NA	NA
Niben261Chr07g0737002.1	Internal alternative nad(P)h-ubiquinone oxidoreductase a1. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g1314010.1	Squamosa promoter-binding-like protein"	NA	0.821641283132311	0.825156101984769	NA	NA	NA	NA	NA	NA	NA	1.1440148665217	NA	NA	NA	NA	NA
Niben261Chr07g1481018.1	NHL repeat"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.890699447845207	NA	NA	-0.893840676988297	NA	NA
Niben261Chr08g0244010.1	Zinc finger protein"	1.68768967098032	1.0873614399438	1.48737259182398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.55307141782925
Niben261Chr08g0285011.1	Protein stichel-like 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07839518217309	-0.81883362948984	NA
Niben261Chr08g0320015.1	protein REVEILLE 1-like isoform X2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.969537570651023	-1.61793900019826	NA	NA	NA
Niben261Chr08g0587015.1	Expansin"	NA	NA	NA	1.51840267887206	1.37803122732944	1.7909893350637	2.23991346612005	NA	NA	NA	0.638640001796637	NA	NA	NA	NA	0.746173559458672
Niben261Chr08g0706004.1	Leucine-rich repeat structural protein ORF147"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36964410963647	NA	NA	-2.43247853451802	NA	NA
Niben261Chr09g0013013.1	Receptor protein kinase"	NA	0.657047252772829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.829542920045734	NA	-0.766164452476158
Niben261Chr09g0080003.1	High mobility group b protein 15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833583858208777	NA	-0.836586977664229	NA	NA	NA
Niben261Chr09g0441010.1	Phytochrome a-associated f-box protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.938498460186838	NA	NA	NA
Niben261Chr09g0474005.1	Polygalacturonase"	NA	0.794804507066889	NA	1.08130314196762	0.925478552990474	1.44605744264013	NA	NA	NA	NA	NA	NA	NA	-0.653905806212663	NA	NA
Niben261Chr09g0782001.1	dicarboxylate transporter 2.1. chloroplastic-like"	NA	0.6787534610512	NA	NA	NA	0.649930390351833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0792011.1	metacaspase-3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40005806804082	-1.23764553229312	-1.00139921387824	-2.00892380444909	-1.68420849592755	-2.18068870711242
Niben261Chr09g0992012.1	J domain-containing protein"	0.937689184255883	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721238686863416	NA	NA	-0.782758958027366	NA	NA
Niben261Chr09g1032011.1	phototropin-2-like"	NA	NA	NA	NA	NA	NA	1.02303442043843	NA	NA	NA	0.635687055751709	NA	NA	NA	NA	NA
Niben261Chr09g1041013.1	GDP-mannose-3'.5'-epimerase"	NA	NA	NA	NA	0.63571054289243	0.71462922219788	NA	NA	NA	NA	NA	NA	NA	-0.978678896030764	-0.766251498587636	NA
Niben261Chr09g1092002.1	protein TSS-like"	NA	0.684848612005526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1348003.1	auxin-induced protein 15A-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07280913040361	NA	NA	NA	NA	1.30032187694897
Niben261Chr10g0155012.1	Polygalacturonase"	NA	0.815431799826952	NA	NA	0.807210947157875	1.11801309487923	NA	NA	NA	NA	0.899351955885401	NA	-0.69684010433932	NA	NA	-0.698060278551079
Niben261Chr10g0203007.1	transcription activator GLK1-like"	NA	1.11815141705224	NA	NA	NA	NA	2.65621678337429	NA	NA	NA	1.66884016279614	NA	NA	-2.20844900683453	NA	-0.850671747969424
Niben261Chr10g0298015.1	protein trichome birefringence-like 25"	0.766308265847582	1.08522208950306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.923936898472038	NA
Niben261Chr10g0430007.1	Alanine--tRNA ligase"	0.653613476235241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.836400346679815
Niben261Chr10g0636001.1	Transcription factor une10"	NA	0.658455231621723	NA	NA	NA	NA	0.85969616973848	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g1027001.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.684482422258685	0.618914338634443	NA	NA
Niben261Chr10g1096040.1	60S acidic ribosomal protein P0"	NA	-0.686361866838576	NA	-0.93013730532865	-0.801890504919363	-1.05730516394917	-1.02190893206209	-0.92521296372728	-0.838334721334359	-0.821390992166018	-0.79870081577942	-1.00753766260723	-1.2580683444155	-1.23155727071765	-1.21008989951012	0.719672617298238
Niben261Chr11g0008002.1	Chr5:22985432-22987977 REVERSE LENGTH=551"	NA	0.80405921296101	NA	NA	NA	NA	1.2027887536459	NA	NA	NA	NA	NA	NA	-0.661160685890447	NA	NA
Niben261Chr11g0027027.1	Arabinogalactan-protein"	NA	0.923085979824176	NA	NA	NA	NA	0.855904071773465	1.13893777921476	NA	NA	NA	NA	NA	-0.846101609722605	NA	NA
Niben261Chr11g0028002.1	transcription activator GLK1-like"	NA	NA	NA	NA	NA	NA	2.79731084048399	NA	NA	NA	1.56681440572594	NA	NA	-1.25623431244679	NA	-1.25018272710725
Niben261Chr11g0415002.1	Protein kinase domain-containing protein"	NA	0.829226752219984	NA	NA	NA	1.10820094182975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g0543004.1	J domain-containing protein required for chloroplast accumulation response 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657645108096006	NA	NA	NA	NA	NA
Niben261Chr11g0762004.1	Squalene monooxygenase"	NA	NA	NA	NA	NA	0.706445662941268	0.681188531481505	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr12g0163001.1	APO protein 3. mitochondrial-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.965959956843934	NA	NA	0.698994194157162
Niben261Chr12g0980014.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925429305202894	NA	-1.107478592091	NA	NA	0.748015426413464
Niben261Chr12g1007002.1	Protein UPSTREAM OF FLC"	NA	1.2237585176857	NA	NA	NA	NA	1.59509318265673	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr12g1561003.1	Tonoplast dicarboxylate transporter"	NA	NA	NA	NA	NA	NA	2.31596923293008	NA	NA	NA	2.32251534981105	1.26498435426944	NA	NA	NA	NA
Niben261Chr13g0080007.1	haloacid dehalogenase-like hydrolase domain-containing protein 3"	NA	NA	NA	NA	NA	NA	NA	1.24139061827366	NA	NA	1.93015808388212	NA	NA	NA	NA	0.59178860190209
Niben261Chr13g0130017.1	Actin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr13g0487006.1	transcription factor MYB48-like"	NA	1.39667580450056	NA	NA	NA	NA	2.73968281786961	NA	NA	NA	1.52882104197793	NA	NA	NA	NA	NA
Niben261Chr13g0692005.1	ADP.ATP carrier protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.827318126043364	NA	NA	NA
Niben261Chr14g0040001.1	fe-S cluster assembly factor HCF101. chloroplastic-like"	NA	NA	NA	NA	NA	NA	1.08739960910262	NA	NA	NA	NA	NA	NA	-0.650432392300974	NA	NA
Niben261Chr14g0182011.1	protein NRT1/ PTR FAMILY 6.4-like"	NA	NA	NA	NA	NA	NA	1.99251554135786	NA	NA	NA	1.74165179809449	NA	NA	-1.05366579001409	NA	NA
Niben261Chr14g1356011.1	C2 NT-type domain-containing protein"	0.754877635736257	0.762925427030843	NA	1.10138502663128	0.913137453193278	1.36544615471865	1.04855152371077	NA	NA	NA	0.89222932488421	NA	NA	-1.02292371824513	NA	NA
Niben261Chr14g1385019.1	1-aminocyclopropane-1-carboxylate synthase"	NA	NA	NA	NA	NA	NA	1.14427827717868	NA	NA	NA	0.690733718677395	NA	-1.12158945018283	NA	NA	NA
Niben261Chr14g1499013.1	Endoglucanase"	NA	NA	NA	0.761054403692405	0.668633072561609	0.851399248006365	0.778494122180439	NA	NA	NA	0.611481831708848	NA	NA	-1.02937312300305	-0.73328748014795	NA
Niben261Chr15g0391010.1	HAD-superfamily hydrolase. subfamily IIA. CECR5 protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr15g0683005.1	Tyrosine-protein phosphatase SIW14"	NA	NA	NA	NA	NA	NA	2.4537549122587	NA	NA	NA	1.21499594863657	NA	-1.05863707259974	NA	NA	1.82809204570636
Niben261Chr15g0976013.1	4-coumarate--CoA ligase"	0.783463272612845	0.702891324321697	NA	NA	NA	NA	1.38185893313261	NA	NA	NA	0.981581722344046	NA	NA	NA	NA	0.919845094090785
Niben261Chr15g1096001.1	pathogenesis-related protein 5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1263436954322	NA	NA	-1.06558499378789	NA	-0.867896618689334
Niben261Chr16g0051010.1	Mannan endo-1.4-beta-mannosidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.906679434315311	NA	NA
Niben261Chr16g0236024.1	Peroxidase"	NA	1.55217376629666	NA	NA	NA	NA	2.57457266388852	3.20553458904837	1.98231507438647	NA	2.28479868840178	1.58773060176437	NA	NA	NA	NA
Niben261Chr16g1116001.1	root phototropism protein 2"	NA	NA	NA	NA	NA	NA	1.09230635180073	0.740919774370326	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1245003.1	carboxyl-terminal-processing peptidase 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1452004.1	Alanine--glyoxylate aminotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0018026.1	Alanine--glyoxylate aminotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586317071633571	NA	NA	-0.613676903974271	NA	NA
Niben261Chr17g0163002.1	squamosa promoter-binding-like protein 6"	NA	NA	NA	NA	1.43355689825445	2.23098004648684	NA	NA	NA	NA	1.28777875099764	NA	NA	NA	NA	NA
Niben261Chr17g1033013.1	Sodium/pyruvate cotransporter BASS2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0342001.1	NB-ARC domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05757314467673	NA	NA	-0.870636736412074	-0.884115038029048	NA
Niben261Chr18g0582005.1	root phototropism protein 3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879264544201631	1.00019544390972	NA	NA	NA
Niben261Chr18g0845003.1	protein disulfide-isomerase LQY1. chloroplastic-like"	NA	0.893688291451673	NA	NA	0.68421356516028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618236675414516
Niben261Chr19g0712004.1	Zinc finger protein constans-like 4"	NA	0.694899950795716	NA	1.05872289686301	0.86935236490229	1.13877291629962	1.08572813637045	NA	NA	NA	0.859620871993254	0.752491525981648	NA	1.58931329254544	NA	-0.595084670038305
Niben261Chr19g1043001.1	S-acyltransferase"	NA	NA	NA	NA	0.618704558653438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
